domain,scenario,seed,element_id,gt_fault,gt_self_clearing,lead_gain_min,t_first_correct_verdict,time_to_correct_diagnosis_min,degraded_minutes,down_minutes,n_ambiguous_decisions,n_wait_decisions,conv_escalated,layer_escalated,conv_unnecessary_dispatch,layer_unnecessary_dispatch,t_fault_onset,t_first_detectable,t_decision_layer_actionable,t_conventional_escalation,t_ticket,t_service_impact,t_outage,t_recovery,t_environment_cleared,false_calm_window_min,pre_escalation_window_min,exposure_window_min,decision_margin_min,conventional_margin_min,time_to_diagnosis_min,detect_tp,detect_fp,detect_fn,detect_tn,detect_precision,detect_recall,detect_f1,detect_fpr,detect_fnr,layer_esc_tp,layer_esc_fp,layer_esc_fn,layer_esc_tn,layer_esc_precision,layer_esc_recall,layer_esc_f1,layer_esc_fpr,layer_esc_fnr,conv_esc_tp,conv_esc_fp,conv_esc_fn,conv_esc_tn,conv_esc_precision,conv_esc_recall,conv_esc_f1,conv_esc_fpr,conv_esc_fnr,provenance,exposure_conventional,exposure_decision_layer,exposure_delta,exposure_delta_pct,decision_layer_dispatched_unnecessarily,conventional_dispatched_unnecessarily,sweep_axis,param_label,smoothing_window,persistence_m,persistence_n,escalation_delay_min
microwave,mw_interference,12,POP~R_D05_1,interference,False,17.0,185.0,0.0,0.0,0.0,5,0,True,True,False,False,180.0,185.0,185.0,202.0,208.0,,,,,17.0,17.0,,,,0.0,416,0,4,181,1.0,0.9904761904761905,0.9952153110047847,0.0,0.009523809523809525,411,0,9,181,1.0,0.9785714285714285,0.9891696750902527,0.0,0.02142857142857143,399,0,21,181,1.0,0.95,0.9743589743589743,0.0,0.05,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False,smoothing_window,1,1,3,5,8.0
microwave,mw_interference,13,POP~R_D05_1,interference,False,17.0,185.0,0.0,0.0,0.0,2,0,True,True,False,False,180.0,185.0,185.0,202.0,208.0,,,,,17.0,17.0,,,,0.0,416,0,4,181,1.0,0.9904761904761905,0.9952153110047847,0.0,0.009523809523809525,414,0,6,181,1.0,0.9857142857142858,0.9928057553956835,0.0,0.014285714285714285,399,0,21,181,1.0,0.95,0.9743589743589743,0.0,0.05,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False,smoothing_window,1,1,3,5,8.0
microwave,mw_interference,14,POP~R_D05_1,interference,False,18.0,184.0,0.0,0.0,0.0,2,0,True,True,False,False,180.0,184.0,184.0,202.0,208.0,,,,,18.0,18.0,,,,0.0,417,0,3,181,1.0,0.9928571428571429,0.996415770609319,0.0,0.007142857142857143,415,0,5,181,1.0,0.9880952380952381,0.9940119760479043,0.0,0.011904761904761904,399,0,21,181,1.0,0.95,0.9743589743589743,0.0,0.05,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False,smoothing_window,1,1,3,5,8.0
microwave,mw_interference,15,POP~R_D05_1,interference,False,18.0,185.0,0.0,0.0,0.0,0,0,True,True,False,False,180.0,185.0,185.0,203.0,209.0,,,,,18.0,18.0,,,,0.0,416,0,4,181,1.0,0.9904761904761905,0.9952153110047847,0.0,0.009523809523809525,416,0,4,181,1.0,0.9904761904761905,0.9952153110047847,0.0,0.009523809523809525,398,0,22,181,1.0,0.9476190476190476,0.9731051344743276,0.0,0.05238095238095238,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False,smoothing_window,1,1,3,5,8.0
microwave,mw_config_change,1,POP~R_D05_1,config_change,False,8.0,193.0,0.0,0.0,0.0,0,0,True,True,False,False,190.0,193.0,193.0,201.0,207.0,,,,,8.0,8.0,,,,0.0,408,0,2,191,1.0,0.9951219512195122,0.9975550122249389,0.0,0.004878048780487805,408,0,2,191,1.0,0.9951219512195122,0.9975550122249389,0.0,0.004878048780487805,400,0,10,191,1.0,0.975609756097561,0.9876543209876543,0.0,0.024390243902439025,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False,smoothing_window,1,1,3,5,8.0
microwave,mw_config_change,2,POP~R_D05_1,config_change,False,8.0,193.0,0.0,0.0,0.0,0,0,True,True,False,False,190.0,193.0,193.0,201.0,207.0,,,,,8.0,8.0,,,,0.0,408,0,2,191,1.0,0.9951219512195122,0.9975550122249389,0.0,0.004878048780487805,408,0,2,191,1.0,0.9951219512195122,0.9975550122249389,0.0,0.004878048780487805,400,0,10,191,1.0,0.975609756097561,0.9876543209876543,0.0,0.024390243902439025,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False,smoothing_window,1,1,3,5,8.0
microwave,mw_config_change,3,POP~R_D05_1,config_change,False,8.0,193.0,0.0,0.0,0.0,0,0,True,True,False,False,190.0,193.0,193.0,201.0,207.0,,,,,8.0,8.0,,,,0.0,408,0,2,191,1.0,0.9951219512195122,0.9975550122249389,0.0,0.004878048780487805,408,0,2,191,1.0,0.9951219512195122,0.9975550122249389,0.0,0.004878048780487805,400,0,10,191,1.0,0.975609756097561,0.9876543209876543,0.0,0.024390243902439025,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False,smoothing_window,1,1,3,5,8.0
microwave,mw_config_change,4,POP~R_D05_1,config_change,False,8.0,193.0,0.0,0.0,0.0,0,0,True,True,False,False,190.0,193.0,193.0,201.0,207.0,,,,,8.0,8.0,,,,0.0,408,0,2,191,1.0,0.9951219512195122,0.9975550122249389,0.0,0.004878048780487805,408,0,2,191,1.0,0.9951219512195122,0.9975550122249389,0.0,0.004878048780487805,400,0,10,191,1.0,0.975609756097561,0.9876543209876543,0.0,0.024390243902439025,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False,smoothing_window,1,1,3,5,8.0
microwave,mw_config_change,5,POP~R_D05_1,config_change,False,8.0,193.0,0.0,0.0,0.0,0,0,True,True,False,False,190.0,193.0,193.0,201.0,207.0,,,,,8.0,8.0,,,,0.0,408,0,2,191,1.0,0.9951219512195122,0.9975550122249389,0.0,0.004878048780487805,408,0,2,191,1.0,0.9951219512195122,0.9975550122249389,0.0,0.004878048780487805,400,0,10,191,1.0,0.975609756097561,0.9876543209876543,0.0,0.024390243902439025,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False,smoothing_window,1,1,3,5,8.0
microwave,mw_config_change,6,POP~R_D05_1,config_change,False,8.0,193.0,0.0,0.0,0.0,0,0,True,True,False,False,190.0,193.0,193.0,201.0,207.0,,,,,8.0,8.0,,,,0.0,408,0,2,191,1.0,0.9951219512195122,0.9975550122249389,0.0,0.004878048780487805,408,0,2,191,1.0,0.9951219512195122,0.9975550122249389,0.0,0.004878048780487805,400,0,10,191,1.0,0.975609756097561,0.9876543209876543,0.0,0.024390243902439025,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False,smoothing_window,1,1,3,5,8.0
microwave,mw_config_change,7,POP~R_D05_1,config_change,False,8.0,193.0,0.0,0.0,0.0,0,0,True,True,False,False,190.0,193.0,193.0,201.0,207.0,,,,,8.0,8.0,,,,0.0,408,0,2,191,1.0,0.9951219512195122,0.9975550122249389,0.0,0.004878048780487805,408,0,2,191,1.0,0.9951219512195122,0.9975550122249389,0.0,0.004878048780487805,400,0,10,191,1.0,0.975609756097561,0.9876543209876543,0.0,0.024390243902439025,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False,smoothing_window,1,1,3,5,8.0
microwave,mw_config_change,8,POP~R_D05_1,config_change,False,8.0,193.0,0.0,0.0,0.0,0,0,True,True,False,False,190.0,193.0,193.0,201.0,207.0,,,,,8.0,8.0,,,,0.0,408,0,2,191,1.0,0.9951219512195122,0.9975550122249389,0.0,0.004878048780487805,408,0,2,191,1.0,0.9951219512195122,0.9975550122249389,0.0,0.004878048780487805,400,0,10,191,1.0,0.975609756097561,0.9876543209876543,0.0,0.024390243902439025,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False,smoothing_window,1,1,3,5,8.0
microwave,mw_config_change,9,POP~R_D05_1,config_change,False,8.0,193.0,0.0,0.0,0.0,0,0,True,True,False,False,190.0,193.0,193.0,201.0,207.0,,,,,8.0,8.0,,,,0.0,408,0,2,191,1.0,0.9951219512195122,0.9975550122249389,0.0,0.004878048780487805,408,0,2,191,1.0,0.9951219512195122,0.9975550122249389,0.0,0.004878048780487805,400,0,10,191,1.0,0.975609756097561,0.9876543209876543,0.0,0.024390243902439025,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False,smoothing_window,1,1,3,5,8.0
microwave,mw_config_change,10,POP~R_D05_1,config_change,False,8.0,193.0,0.0,0.0,0.0,0,0,True,True,False,False,190.0,193.0,193.0,201.0,207.0,,,,,8.0,8.0,,,,0.0,408,0,2,191,1.0,0.9951219512195122,0.9975550122249389,0.0,0.004878048780487805,408,0,2,191,1.0,0.9951219512195122,0.9975550122249389,0.0,0.004878048780487805,400,0,10,191,1.0,0.975609756097561,0.9876543209876543,0.0,0.024390243902439025,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False,smoothing_window,1,1,3,5,8.0
microwave,mw_config_change,11,POP~R_D05_1,config_change,False,8.0,193.0,0.0,0.0,0.0,0,0,True,True,False,False,190.0,193.0,193.0,201.0,207.0,,,,,8.0,8.0,,,,0.0,408,0,2,191,1.0,0.9951219512195122,0.9975550122249389,0.0,0.004878048780487805,408,0,2,191,1.0,0.9951219512195122,0.9975550122249389,0.0,0.004878048780487805,400,0,10,191,1.0,0.975609756097561,0.9876543209876543,0.0,0.024390243902439025,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False,smoothing_window,1,1,3,5,8.0
microwave,mw_config_change,12,POP~R_D05_1,config_change,False,8.0,193.0,0.0,0.0,0.0,0,0,True,True,False,False,190.0,193.0,193.0,201.0,207.0,,,,,8.0,8.0,,,,0.0,408,0,2,191,1.0,0.9951219512195122,0.9975550122249389,0.0,0.004878048780487805,408,0,2,191,1.0,0.9951219512195122,0.9975550122249389,0.0,0.004878048780487805,400,0,10,191,1.0,0.975609756097561,0.9876543209876543,0.0,0.024390243902439025,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False,smoothing_window,1,1,3,5,8.0
microwave,mw_config_change,13,POP~R_D05_1,config_change,False,8.0,193.0,0.0,0.0,0.0,0,0,True,True,False,False,190.0,193.0,193.0,201.0,207.0,,,,,8.0,8.0,,,,0.0,408,0,2,191,1.0,0.9951219512195122,0.9975550122249389,0.0,0.004878048780487805,408,0,2,191,1.0,0.9951219512195122,0.9975550122249389,0.0,0.004878048780487805,400,0,10,191,1.0,0.975609756097561,0.9876543209876543,0.0,0.024390243902439025,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False,smoothing_window,1,1,3,5,8.0
microwave,mw_config_change,14,POP~R_D05_1,config_change,False,8.0,193.0,0.0,0.0,0.0,0,0,True,True,False,False,190.0,193.0,193.0,201.0,207.0,,,,,8.0,8.0,,,,0.0,408,0,2,191,1.0,0.9951219512195122,0.9975550122249389,0.0,0.004878048780487805,408,0,2,191,1.0,0.9951219512195122,0.9975550122249389,0.0,0.004878048780487805,400,0,10,191,1.0,0.975609756097561,0.9876543209876543,0.0,0.024390243902439025,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False,smoothing_window,1,1,3,5,8.0
microwave,mw_config_change,15,POP~R_D05_1,config_change,False,8.0,193.0,0.0,0.0,0.0,0,0,True,True,False,False,190.0,193.0,193.0,201.0,207.0,,,,,8.0,8.0,,,,0.0,408,0,2,191,1.0,0.9951219512195122,0.9975550122249389,0.0,0.004878048780487805,408,0,2,191,1.0,0.9951219512195122,0.9975550122249389,0.0,0.004878048780487805,400,0,10,191,1.0,0.975609756097561,0.9876543209876543,0.0,0.024390243902439025,ILLUSTRATIVE - not derived from operator financial data,900.0,900.0,0.0,0.0,False,False,smoothing_window,1,1,3,5,8.0
leo_ntn,leo_low_elevation,1,UT00,low_elevation,True,,,,0.0,0.0,3,0,False,True,False,True,,173.0,175.0,,,,,,,,,,,,2.0,0,4,0,597,0.0,,,0.0066555740432612314,,0,1,0,600,0.0,,,0.0016638935108153079,,0,0,0,601,,,,0.0,,ILLUSTRATIVE - not derived from operator financial data,0.0,900.0,-900.0,,True,False,smoothing_window,1,1,3,5,8.0
leo_ntn,leo_low_elevation,2,UT00,low_elevation,True,,,,0.0,0.0,19,0,False,False,False,False,,133.0,,,,,,,,,,,,,,0,19,0,582,0.0,,,0.03161397670549085,,0,0,0,601,,,,0.0,,0,0,0,601,,,,0.0,,ILLUSTRATIVE - not derived from operator financial data,0.0,0.0,0.0,,False,False,smoothing_window,1,1,3,5,8.0
leo_ntn,leo_low_elevation,3,UT00,low_elevation,True,,,,0.0,0.0,8,0,False,False,False,False,,212.0,,,,,,,,,,,,,,0,8,0,593,0.0,,,0.013311148086522463,,0,0,0,601,,,,0.0,,0,0,0,601,,,,0.0,,ILLUSTRATIVE - not derived from operator financial data,0.0,0.0,0.0,,False,False,smoothing_window,1,1,3,5,8.0
leo_ntn,leo_low_elevation,4,UT00,low_elevation,True,,,,0.0,0.0,20,1,False,False,False,False,,157.0,233.0,,,,,,,,,,,,76.0,0,21,0,580,0.0,,,0.03494176372712146,,0,0,0,601,,,,0.0,,0,0,0,601,,,,0.0,,ILLUSTRATIVE - not derived from operator financial data,0.0,0.0,0.0,,False,False,smoothing_window,1,1,3,5,8.0
leo_ntn,leo_low_elevation,5,UT00,low_elevation,True,,,,0.0,0.0,3,0,False,False,False,False,,433.0,,,,,,,,,,,,,,0,3,0,598,0.0,,,0.004991680532445923,,0,0,0,601,,,,0.0,,0,0,0,601,,,,0.0,,ILLUSTRATIVE - not derived from operator financial data,0.0,0.0,0.0,,False,False,smoothing_window,1,1,3,5,8.0
leo_ntn,leo_low_elevation,6,UT00,low_elevation,True,,,,0.0,0.0,0,0,False,False,False,False,,,,,,,,,,,,,,,,0,0,0,601,,,,0.0,,0,0,0,601,,,,0.0,,0,0,0,601,,,,0.0,,ILLUSTRATIVE - not derived from operator financial data,0.0,0.0,0.0,,False,False,smoothing_window,1,1,3,5,8.0
leo_ntn,leo_low_elevation,7,UT00,low_elevation,True,,,,0.0,0.0,6,0,False,False,False,False,,234.0,,,,,,,,,,,,,,0,6,0,595,0.0,,,0.009983361064891847,,0,0,0,601,,,,0.0,,0,0,0,601,,,,0.0,,ILLUSTRATIVE - not derived from operator financial data,0.0,0.0,0.0,,False,False,smoothing_window,1,1,3,5,8.0
leo_ntn,leo_low_elevation,8,UT00,low_elevation,True,,,,0.0,0.0,10,0,False,False,False,False,,381.0,,,,,,,,,,,,,,0,10,0,591,0.0,,,0.016638935108153077,,0,0,0,601,,,,0.0,,0,0,0,601,,,,0.0,,ILLUSTRATIVE - not derived from operator financial data,0.0,0.0,0.0,,False,False,smoothing_window,1,1,3,5,8.0
leo_ntn,leo_low_elevation,9,UT00,low_elevation,True,,,,0.0,0.0,0,0,False,False,False,False,,,,,,,,,,,,,,,,0,0,0,601,,,,0.0,,0,0,0,601,,,,0.0,,0,0,0,601,,,,0.0,,ILLUSTRATIVE - not derived from operator financial data,0.0,0.0,0.0,,False,False,smoothing_window,1,1,3,5,8.0
leo_ntn,leo_low_elevation,10,UT00,low_elevation,True,,,,0.0,0.0,0,0,False,False,False,False,,,,,,,,,,,,,,,,0,0,0,601,,,,0.0,,0,0,0,601,,,,0.0,,0,0,0,601,,,,0.0,,ILLUSTRATIVE - not derived from operator financial data,0.0,0.0,0.0,,False,False,smoothing_window,1,1,3,5,8.0
leo_ntn,leo_low_elevation,11,UT00,low_elevation,True,,,,0.0,0.0,1,0,False,False,False,False,,486.0,,,,,,,,,,,,,,0,1,0,600,0.0,,,0.0016638935108153079,,0,0,0,601,,,,0.0,,0,0,0,601,,,,0.0,,ILLUSTRATIVE - not derived from operator financial data,0.0,0.0,0.0,,False,False,smoothing_window,1,1,3,5,8.0
leo_ntn,leo_low_elevation,12,UT00,low_elevation,True,,,,0.0,0.0,0,0,False,False,False,False,,,,,,,,,,,,,,,,0,0,0,601,,,,0.0,,0,0,0,601,,,,0.0,,0,0,0,601,,,,0.0,,ILLUSTRATIVE - not derived from operator financial data,0.0,0.0,0.0,,False,False,smoothing_window,1,1,3,5,8.0
leo_ntn,leo_low_elevation,13,UT00,low_elevation,True,,,,0.0,0.0,0,0,False,False,False,False,,,,,,,,,,,,,,,,0,0,0,601,,,,0.0,,0,0,0,601,,,,0.0,,0,0,0,601,,,,0.0,,ILLUSTRATIVE - not derived from operator financial data,0.0,0.0,0.0,,False,False,smoothing_window,1,1,3,5,8.0
leo_ntn,leo_low_elevation,14,UT00,low_elevation,True,,,,0.0,0.0,12,0,False,False,False,False,,175.0,,,,,,,,,,,,,,0,12,0,589,0.0,,,0.019966722129783693,,0,0,0,601,,,,0.0,,0,0,0,601,,,,0.0,,ILLUSTRATIVE - not derived from operator financial data,0.0,0.0,0.0,,False,False,smoothing_window,1,1,3,5,8.0
leo_ntn,leo_low_elevation,15,UT00,low_elevation,True,,,,0.0,0.0,3,0,False,False,False,False,,581.0,,,,,,,,,,,,,,0,3,0,598,0.0,,,0.004991680532445923,,0,0,0,601,,,,0.0,,0,0,0,601,,,,0.0,,ILLUSTRATIVE - not derived from operator financial data,0.0,0.0,0.0,,False,False,smoothing_window,1,1,3,5,8.0
leo_ntn,leo_ground_rain,1,UT00,propagation_fade,True,5.0,157.0,0.0,7.0,75.0,1,93,True,False,True,False,150.0,157.0,157.0,162.0,168.0,161.0,162.0,,260.0,5.0,5.0,4.0,4.0,-1.0,0.0,94,0,15,492,1.0,0.8623853211009175,0.9261083743842364,0.0,0.13761467889908258,0,0,0,601,,,,0.0,,0,439,0,162,0.0,,,0.7304492512479202,,ILLUSTRATIVE - not derived from operator financial data,1657.13,735.26,921.87,55.6,False,True,smoothing_window,1,1,3,5,8.0
leo_ntn,leo_ground_rain,2,UT00,propagation_fade,True,7.0,154.0,21.0,4.0,79.0,12,102,True,False,True,False,150.0,133.0,154.0,161.0,167.0,157.0,161.0,,260.0,28.0,7.0,24.0,3.0,-4.0,21.0,102,12,7,480,0.8947368421052632,0.9357798165137615,0.9147982062780269,0.024390243902439025,0.06422018348623854,0,0,0,601,,,,0.0,,0,440,0,161,0.0,,,0.7321131447587355,,ILLUSTRATIVE - not derived from operator financial data,1674.8,744.79,930.01,55.5,False,True,smoothing_window,1,1,3,5,8.0
leo_ntn,leo_ground_rain,3,UT00,propagation_fade,True,3.0,159.0,0.0,5.0,77.0,7,95,True,False,True,False,150.0,159.0,159.0,162.0,168.0,161.0,162.0,,260.0,3.0,3.0,2.0,2.0,-1.0,0.0,95,7,14,485,0.9313725490196079,0.8715596330275229,0.900473933649289,0.014227642276422764,0.12844036697247707,0,0,0,601,,,,0.0,,0,439,0,162,0.0,,,0.7304492512479202,,ILLUSTRATIVE - not derived from operator financial data,1662.6,749.48,913.12,54.9,False,True,smoothing_window,1,1,3,5,8.0
leo_ntn,leo_ground_rain,4,UT00,propagation_fade,True,3.0,154.0,0.0,2.0,81.0,11,100,True,False,True,False,150.0,154.0,154.0,157.0,163.0,157.0,157.0,,260.0,3.0,3.0,3.0,3.0,0.0,0.0,99,12,10,480,0.8918918918918919,0.908256880733945,0.9,0.024390243902439025,0.09174311926605505,0,0,0,601,,,,0.0,,0,444,0,157,0.0,,,0.7387687188019967,,ILLUSTRATIVE - not derived from operator financial data,1680.27,767.14,913.13,54.3,False,True,smoothing_window,1,1,3,5,8.0
